id,name,name_en,description,one_liner,edinet_code,created_at,updated_at
1106,サスメド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1107,セキュア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1108,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1109,ＢｅｅＸ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1110,日本化薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1111,細谷火工,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1112,カーリット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1113,ソルクシーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1114,ＣＬホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1115,ジャストプランニング,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1116,アズジェント,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1117,プレステージ・インターナショナル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1118,セプテーニ・ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1119,ハイマックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1120,アミューズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1121,野村総合研究所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1122,Ｊストリーム,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1123,ドリームインキュベータ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1124,ビーマップ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1125,レイ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1126,クイック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1127,ＣＥホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1128,日本システム技術,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1129,電通グループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1130,インテージホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1131,テイクアンドギヴ・ニーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1132,ユークス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1133,ＩＰＳホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1134,ぴあ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1135,西菱電機,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1136,イオンファンタジー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1137,ソースネクスト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1138,シーティーエス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1139,ＮＥＸＹＺ．Ｇｒｏｕｐ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1140,ブロードメディア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1141,メディカルシステムネットワーク,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1142,山田再生系債権回収総合事務所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1143,応用技術,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1144,マナック・ケミカル・パートナーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1145,川口化学工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1146,日本精化,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1147,松本油脂製薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1148,ダイトーケミックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1149,広栄化学,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1150,扶桑化学工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1151,トリケミカル研究所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1152,モビルス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1153,コアコンセプト・テクノロジー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1154,ユミルリンク,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1155,シンプレクス・ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1156,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1157,セーフィー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1158,くふうカンパニーホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1159,ワンキャリア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1160,ＣＩＮＣ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1161,Ｐｈｏｔｏｓｙｎｔｈ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1162,Ｍマート,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1163,ビープラッツ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1164,ＨＥＲＯＺ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1165,メルカリ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1166,ＳＩＧグループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1167,ＺＵＵ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1168,エーアイ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1169,プロパティデータバンク,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1170,ＩＰＳ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1171,ロジザード,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1172,ＦＩＧ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1173,バンク・オブ・イノベーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1174,エクスモーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1175,アクリート,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1176,システムサポートホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1177,チームスピリット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1178,ブロードバンドセキュリティ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1179,ＡＤＥＫＡ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1180,日油,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1181,ミヨシ油脂,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1182,新日本理化,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1183,東邦化学工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1184,ハリマ化成グループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1185,サイエンスアーツ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1186,ボードルア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1187,フレクト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1188,ブロードエンタープライズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1189,Ｔｒｕｅ　Ｄａｔａ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1190,グローバルセキュリティエキスパート,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1191,ＪＤＳＣ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1192,Ｆｉｎａｔｅｘｔホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1193,イーソル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1194,ディ・アイ・システム,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1195,ＶＡＬＵＥＮＥＸ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1196,Ａｍａｚｉａ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1197,Ｋｕｄａｎ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1198,ＥｄｕＬａｂ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1199,シノプス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1200,リックソフト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1201,東海ソフト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1202,スマレジ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1203,ウイングアーク１ｓｔ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1204,ヒト・コミュニケーションズ・ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1205,サーバーワークス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1206,ミンカブ・ジ・インフォノイド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1207,ｇｏｏｄｄａｙｓホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1208,Ｗｅｌｂｙ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1209,東名,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1210,ヴィッツ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1211,トビラシステムズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1212,バルテス・ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1213,Ｓａｎｓａｎ,Sansan,名刺管理 SaaS の国内トッププレイヤー。法人向け Sansan、コンシューマ向け Eight に加え、契約管理 Contract One・請求書管理 Bill One で領域拡大中。AI 活用で営業 DX を支援。,名刺管理 SaaS の国内最大手。法人向けデジタル名刺をベースに、契約管理・請求書管理など『営業の周辺業務 DX』を一体で提供する SaaS スイートを目指している会社。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1214,インフォネット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1215,リビン・テクノロジーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1216,Ｌｉｎｋ－Ｕグループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1217,ピー・ビーシステムズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1218,ｋｕｂｅｌｌ,kubell,ビジネスチャット『Chatwork』（旧社名）と、AI 搭載 BPO サービス『kubell BPaaS』を展開。中小企業向けのコミュニケーション + BPO の組み合わせで独自ポジション。,ビジネスチャット Chatwork を運営する会社。中小企業に強く、Slack や Microsoft Teams とは異なる『中小特化』のポジション。AI を活用した BPO サービスへの拡張で次の柱を模索中。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1219,ギフティ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1220,パワーソリューションズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1221,花王,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1222,第一工業製薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1223,石原ケミカル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1224,日華化学,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1225,ソフト９９コーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1226,ニイタカ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1227,三洋化成工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1228,ＨＥＮＮＧＥ,HENNGE,メールセキュリティ・認証統合 SaaS『HENNGE One』が主力。マイクロソフト 365・Google Workspace の利用拡大に伴い、セキュリティ強化ニーズで需要拡大。,クラウド環境の認証・メールセキュリティ SaaS の国内大手。Microsoft 365 や Google Workspace を使う企業向けにアドオン的に提供。安定的に利益も出している。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1229,ＡＩ　ＣＲＯＳＳ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1230,ＢＡＳＥ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1231,フリー,freee,クラウド会計 SaaS で Money Forward と二強。スモールビジネス向けに『会計＋人事労務＋税理士ツール＋カード＋融資』のスイート展開。AI 活用の自動仕訳が差別化要素。,クラウド会計 SaaS の Money Forward の最大の競合。スモールビジネス特化型で、税理士パートナー網が強み。営業利益はまだ赤字だが、ARR は順調に拡大中。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1232,マクアケ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1233,メドレー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1234,ベース,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1235,ウィルズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1236,ＪＭＤＣ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1237,ランサーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1238,ユナイトアンドグロウ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1239,スペースマーケット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1240,ＡＩ　ｉｎｓｉｄｅ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1241,ビザスク,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1242,コンピューターマネージメント,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1243,ゼネテック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1244,サイバーセキュリティクラウド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1245,バリオセキュア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1246,アイキューブドシステムズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1247,コマースＯｎｅホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1248,サイバートラスト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1249,Ｓｐｅｅｅ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1250,武田薬品工業,Takeda Pharmaceutical,国内最大手の研究開発型製薬企業。シャイアー買収（2019）後の有利子負債削減を進めながら、希少疾患・血液腫瘍・神経・消化器・血漿分画の 5 領域で展開。VYVANSE 後発品参入による減収局面。,国内最大手の製薬会社。希少疾患・がんを含む 5 領域で展開、海外売上比率約 85% のグローバル企業。シャイアー買収後の借入返済中で、配当利回り 4.6% は国内大手として高水準。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1251,アステラス製薬,Astellas Pharma,前立腺がん治療薬イクスタンジで世界トップシェア（米国法人 Pfizer と共同販売）。イクスタンジ後の柱としてパドセブ（膀胱がん）、ベオーザ（更年期）に注力。,前立腺がん治療薬『イクスタンジ』で世界的に存在感。米国でファイザーと共同販売。イクスタンジの特許切れが 2027-28 年に迫り、次の柱への移行が経営の最重要テーマ。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1252,住友ファーマ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1253,塩野義製薬,Shionogi,感染症領域に強み。新型コロナ治療薬ゾコーバの売上ピークアウト後、HIV 治療薬（ViiV/GSK ロイヤルティ）が安定収益源。次の柱探索局面。,感染症治療薬に強い中堅製薬。新型コロナ治療薬ゾコーバが一時収益を押し上げたが終息で減収中。HIV 治療薬の海外ロイヤルティが安定収益源。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1254,わかもと製薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1255,日本新薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1256,中外製薬,Chugai Pharmaceutical,Roche グループ傘下の研究開発型製薬。バイオ医薬品に特化、Roche とのアライアンスにより国内大手で最高水準の利益率を維持。,国内製薬で最も利益率が高い会社（営業利益率 38%）。Roche グループ傘下で、バイオ医薬品に特化。アクテムラ・ヘムライブラなど世界的な大型薬を持つ。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1257,科研製薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1258,エーザイ,Eisai,アルツハイマー病治療薬レカネマブ（レンビマと並ぶ柱）でアルツハイマー領域の世界トップランナー。Biogen と共同開発・販売。,アルツハイマー病治療薬『レカネマブ』を世界で最初に上市した会社。Biogen と共同販売。レカネマブの患者数拡大が業績ドライバ、医療体制整備の進捗が鍵。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1259,森下仁丹,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1260,理研ビタミン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1261,ロート製薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1262,小野薬品工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1263,有機合成薬品工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1264,持田製薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1265,参天製薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1266,扶桑薬品工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1267,日本ケミファ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1268,ツムラ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1269,テルモ,Terumo,医療機器世界大手。血管内治療カテーテル、輸血関連、糖尿病ケアで強み。新興国展開と TIS 領域（経カテーテル治療）が成長ドライバ。,医療機器の世界大手。心臓カテーテル、輸血関連機器、糖尿病ケアで強み。日本企業として珍しくグローバルで戦える医療機器メーカー。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1270,Ｈ．Ｕ．グループホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1271,キッセイ薬品工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1272,生化学工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1273,栄研化学,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1274,ＪＣＲファーマ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1275,東和薬品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1276,富士製薬工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1277,カイノス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1278,中京医薬品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1279,ゼリア新薬工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1280,アンジェス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1281,オンコセラピー・サイエンス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1282,ネクセラファーマ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1283,第一三共,Daiichi Sankyo,ADC（抗体薬物複合体）プラットフォームで世界トップ。エンハーツが乳がん・胃がんで急成長、新規 ADC 3 剤の上市が控える。R&D 中心の経営。,がん治療薬の新世代『ADC（抗体薬物複合体）』で世界トップ。エンハーツが乳がん治療を変えた製品。今後 3 剤の新 ADC 上市が控え、新薬大手として世界的に注目されている。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1284,杏林製薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1285,免疫生物研究所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1286,ＮＡＮＯホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1287,カルナバイオサイエンス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1288,大幸薬品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1289,キャンバス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1290,デ・ウエスタン・セラピテクス研究所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1291,ダイト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1292,大塚ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1293,ラクオリア創薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1294,シンバイオ製薬,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1295,カイオム・バイオサイエンス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1296,キッズウェル・バイオ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1297,メドレックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1298,ペプチドリーム,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
1299,オンコリスバイオファーマ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
